"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.2","0.228571428571","0.857142857143"
"6","0.2","0.171428571429","0.314285714286"
"7","0.257142857143","0.6","0.4"
"8","0.428571428571","0.314285714286","0.2"
"9","0.171428571429","0.257142857143","0.514285714286"
"10","0.228571428571","0.142857142857","0.257142857143"
"11","0.685714285714","0.485714285714","1.68571428571"
"12","0.342857142857","0.285714285714","1.25714285714"
"13","0.514285714286","0.714285714286","0.628571428571"
"14","0.371428571429","0.142857142857","0.2"
"15","0.657142857143","0.857142857143","1.54285714286"
"16","0.6","0.514285714286","0.942857142857"
"17","0.571428571429","0.4","0.4"
"18","0.857142857143","0.828571428571","0.542857142857"
"19","0.485714285714","0.542857142857","0.514285714286"
"20","0.428571428571","0.428571428571","0.2"
"21","0.4","0.457142857143","0.6"
"22","0.2","0.285714285714","0.485714285714"
"23","0.428571428571","0.8","1.0"
"24","0.371428571429","0.428571428571","0.428571428571"
"25","0.228571428571","0.114285714286","0.2"
"26","0.257142857143","0.542857142857","0.8"
"27","0.0285714285714","0.114285714286","0.0857142857143"
"28","0.0","0.0793650793651","0.396825396825"
