"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.34285714286","0.885714285714","0.714285714286"
"6","1.74285714286","1.37142857143","0.628571428571"
"7","0.457142857143","1.05714285714","0.914285714286"
"8","0.771428571429","1.11428571429","0.171428571429"
"9","0.685714285714","1.54285714286","0.657142857143"
"10","0.742857142857","1.4","0.542857142857"
"11","1.11428571429","1.05714285714","0.857142857143"
"12","1.11428571429","2.14285714286","1.4"
"13","0.942857142857","1.48571428571","1.54285714286"
"14","1.37142857143","1.54285714286","1.37142857143"
"15","1.65714285714","1.25714285714","1.6"
"16","1.28571428571","1.68571428571","3.77142857143"
"17","2.4","1.94285714286","2.28571428571"
"18","2.6","1.4","2.65714285714"
"19","1.88571428571","1.31428571429","1.85714285714"
"20","1.05714285714","0.714285714286","1.42857142857"
"21","2.08571428571","0.657142857143","1.74285714286"
"22","0.742857142857","0.942857142857","1.25714285714"
"23","1.25714285714","1.0","0.657142857143"
"24","1.4","1.37142857143","0.914285714286"
"25","0.685714285714","1.37142857143","1.6"
"26","1.88571428571","2.77142857143","1.71428571429"
"27","1.97142857143","2.88571428571","1.88571428571"
"28","2.22222222222","2.22222222222","0.952380952381"
