"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.714285714286","1.71428571429","0.885714285714"
"6","1.34285714286","2.62857142857","0.914285714286"
"7","1.34285714286","1.14285714286","0.685714285714"
"8","2.65714285714","1.2","1.05714285714"
"9","0.885714285714","2.42857142857","1.4"
"10","1.54285714286","0.8","0.571428571429"
"11","1.02857142857","1.05714285714","1.6"
"12","0.971428571429","1.25714285714","0.6"
"13","0.228571428571","1.68571428571","0.885714285714"
"14","1.88571428571","1.45714285714","1.17142857143"
"15","1.42857142857","0.628571428571","0.6"
"16","1.22857142857","1.25714285714","0.628571428571"
"17","1.4","1.31428571429","0.571428571429"
"18","1.42857142857","1.54285714286","0.542857142857"
"19","2.2","2.28571428571","1.37142857143"
"20","1.25714285714","1.82857142857","0.971428571429"
"21","1.74285714286","2.11428571429","1.37142857143"
"22","1.48571428571","1.22857142857","0.8"
"23","0.971428571429","2.54285714286","1.48571428571"
"24","4.02857142857","2.05714285714","1.68571428571"
"25","0.885714285714","12.4571428571","1.77142857143"
"26","2.54285714286","7.8","2.68571428571"
"27","5.74285714286","6.2","3.34285714286"
"28","3.5","6.42857142857","4.5"
