"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","4.17142857143","5.14285714286","2.85714285714"
"6","3.08571428571","3.94285714286","1.94285714286"
"7","3.22857142857","2.34285714286","1.42857142857"
"8","2.4","2.57142857143","0.857142857143"
"9","2.54285714286","2.54285714286","2.11428571429"
"10","1.31428571429","2.88571428571","1.37142857143"
"11","1.68571428571","2.08571428571","1.57142857143"
"12","0.857142857143","1.48571428571","1.94285714286"
"13","0.771428571429","0.514285714286","0.428571428571"
"14","1.05714285714","0.542857142857","1.4"
"15","1.51428571429","1.08571428571","0.657142857143"
"16","2.94285714286","1.11428571429","1.28571428571"
"17","1.97142857143","0.657142857143","1.74285714286"
"18","2.11428571429","0.628571428571","0.971428571429"
"19","1.02857142857","1.48571428571","0.971428571429"
"20","0.771428571429","0.4","0.828571428571"
"21","0.828571428571","0.714285714286","1.65714285714"
"22","0.371428571429","1.05714285714","1.14285714286"
"23","0.657142857143","0.685714285714","1.2"
"24","1.37142857143","2.05714285714","1.68571428571"
"25","3.48571428571","2.8","2.05714285714"
"26","3.14285714286","2.0","2.68571428571"
"27","2.42857142857","2.48571428571","1.97142857143"
"28","1.50793650794","2.46031746032","2.38095238095"
