"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.171428571429","0.114285714286","1.4"
"6","0.457142857143","0.114285714286","0.371428571429"
"7","0.542857142857","0.342857142857","1.54285714286"
"8","0.342857142857","0.514285714286","0.542857142857"
"9","0.828571428571","0.6","0.257142857143"
"10","0.857142857143","0.571428571429","1.28571428571"
"11","0.342857142857","0.6","1.31428571429"
"12","0.485714285714","0.485714285714","2.45714285714"
"13","0.228571428571","0.285714285714","1.74285714286"
"14","0.314285714286","0.2","1.17142857143"
"15","0.771428571429","0.742857142857","1.31428571429"
"16","0.828571428571","1.14285714286","0.685714285714"
"17","0.371428571429","0.342857142857","0.428571428571"
"18","0.4","0.942857142857","0.485714285714"
"19","0.8","1.2","0.685714285714"
"20","0.457142857143","0.485714285714","1.4"
"21","0.714285714286","1.22857142857","1.22857142857"
"22","0.428571428571","0.228571428571","0.342857142857"
"23","0.171428571429","0.257142857143","0.228571428571"
"24","0.6","0.857142857143","0.885714285714"
"25","0.542857142857","0.571428571429","0.742857142857"
"26","1.08571428571","0.542857142857","0.828571428571"
"27","0.942857142857","0.257142857143","0.742857142857"
"28","1.34920634921","0.396825396825","1.34920634921"
