"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.08571428571","1.4","1.74285714286"
"6","0.8","1.51428571429","1.57142857143"
"7","1.57142857143","1.05714285714","1.54285714286"
"8","1.05714285714","0.742857142857","1.88571428571"
"9","1.71428571429","0.657142857143","2.02857142857"
"10","1.17142857143","1.37142857143","1.97142857143"
"11","0.857142857143","1.88571428571","2.37142857143"
"12","0.771428571429","0.942857142857","1.48571428571"
"13","0.485714285714","0.914285714286","1.28571428571"
"14","1.85714285714","1.11428571429","2.28571428571"
"15","0.914285714286","1.25714285714","1.62857142857"
"16","2.2","1.65714285714","1.97142857143"
"17","1.85714285714","1.65714285714","2.2"
"18","1.25714285714","1.34285714286","1.65714285714"
"19","0.485714285714","0.4","0.6"
"20","0.828571428571","1.14285714286","0.428571428571"
"21","1.17142857143","1.71428571429","1.02857142857"
"22","0.828571428571","1.25714285714","0.885714285714"
"23","2.08571428571","1.71428571429","1.82857142857"
"24","1.11428571429","1.57142857143","1.74285714286"
"25","1.31428571429","1.28571428571","1.54285714286"
"26","1.48571428571","1.31428571429","1.25714285714"
"27","1.6","1.02857142857","1.2"
"28","0.952380952381","1.26984126984","1.90476190476"
