"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.4","0.257142857143","0.2"
"6","0.285714285714","0.4","0.0"
"7","0.257142857143","0.171428571429","0.0571428571429"
"8","0.0571428571429","0.0285714285714","0.0"
"9","0.6","0.228571428571","0.171428571429"
"10","0.428571428571","0.314285714286","0.0"
"11","0.428571428571","0.2","0.628571428571"
"12","0.2","0.457142857143","0.0285714285714"
"13","0.314285714286","0.571428571429","0.0285714285714"
"14","0.914285714286","0.171428571429","0.0285714285714"
"15","0.542857142857","0.542857142857","0.0285714285714"
"16","0.228571428571","0.314285714286","0.228571428571"
"17","0.2","0.2","0.0285714285714"
"18","0.142857142857","0.0571428571429","0.0"
"19","0.6","0.371428571429","0.0285714285714"
"20","0.285714285714","0.114285714286","0.0"
"21","0.571428571429","0.485714285714","0.114285714286"
"22","0.342857142857","0.142857142857","0.0"
"23","0.342857142857","0.371428571429","0.142857142857"
"24","0.571428571429","0.142857142857","0.0571428571429"
"25","1.05714285714","0.257142857143","0.314285714286"
"26","0.342857142857","0.485714285714","0.0"
"27","0.485714285714","0.457142857143","0.114285714286"
"28","0.803571428571","0.267857142857","0.0"
