"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.2","0.171428571429","0.542857142857"
"6","0.342857142857","0.457142857143","0.685714285714"
"7","0.285714285714","0.0571428571429","0.628571428571"
"8","0.257142857143","0.371428571429","0.285714285714"
"9","0.2","0.171428571429","0.0571428571429"
"10","0.0","0.0857142857143","0.2"
"11","0.114285714286","0.114285714286","0.314285714286"
"12","0.314285714286","0.457142857143","0.314285714286"
"13","0.228571428571","0.342857142857","0.457142857143"
"14","0.542857142857","0.514285714286","0.657142857143"
"15","0.342857142857","0.4","0.628571428571"
"16","0.542857142857","0.571428571429","0.542857142857"
"17","0.342857142857","0.171428571429","0.257142857143"
"18","0.514285714286","0.742857142857","0.771428571429"
"19","0.257142857143","0.771428571429","1.28571428571"
"20","0.228571428571","0.4","0.457142857143"
"21","0.314285714286","0.114285714286","0.171428571429"
"22","0.828571428571","0.285714285714","0.457142857143"
"23","0.714285714286","0.657142857143","0.8"
"24","0.657142857143","0.485714285714","0.571428571429"
"25","0.685714285714","0.457142857143","1.17142857143"
"26","0.657142857143","0.485714285714","0.285714285714"
"27","0.257142857143","0.628571428571","0.371428571429"
"28","0.238095238095","0.31746031746","0.714285714286"
