"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.14285714286","0.285714285714","0.571428571429"
"6","1.25714285714","0.771428571429","1.08571428571"
"7","1.22857142857","1.48571428571","1.25714285714"
"8","0.885714285714","1.37142857143","0.771428571429"
"9","0.742857142857","3.02857142857","1.37142857143"
"10","0.428571428571","0.885714285714","0.142857142857"
"11","1.34285714286","0.771428571429","0.942857142857"
"12","0.628571428571","1.11428571429","1.0"
"13","0.342857142857","1.2","1.22857142857"
"14","0.742857142857","1.05714285714","1.31428571429"
"15","0.8","0.314285714286","0.857142857143"
"16","0.885714285714","1.85714285714","0.514285714286"
"17","1.42857142857","1.6","1.2"
"18","1.02857142857","1.82857142857","0.857142857143"
"19","0.971428571429","3.34285714286","2.4"
"20","1.05714285714","2.94285714286","2.14285714286"
"21","0.485714285714","1.77142857143","1.2"
"22","1.02857142857","1.77142857143","1.08571428571"
"23","1.14285714286","1.68571428571","1.6"
"24","1.22857142857","2.14285714286","1.0"
"25","0.971428571429","1.05714285714","0.314285714286"
"26","0.514285714286","2.68571428571","1.74285714286"
"27","0.2","2.45714285714","0.914285714286"
"28","1.34920634921","0.15873015873","1.50793650794"
