"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.342857142857","1.4","1.74285714286"
"6","0.828571428571","0.742857142857","2.08571428571"
"7","1.02857142857","0.514285714286","0.942857142857"
"8","0.428571428571","0.571428571429","1.0"
"9","0.914285714286","0.514285714286","0.914285714286"
"10","2.11428571429","0.628571428571","1.68571428571"
"11","1.42857142857","0.685714285714","2.05714285714"
"12","1.14285714286","1.0","1.22857142857"
"13","1.6","1.05714285714","2.45714285714"
"14","1.42857142857","1.08571428571","3.25714285714"
"15","1.31428571429","0.914285714286","3.48571428571"
"16","1.25714285714","1.25714285714","2.51428571429"
"17","0.628571428571","1.57142857143","2.45714285714"
"18","1.17142857143","1.0","1.37142857143"
"19","0.914285714286","1.05714285714","0.6"
"20","0.971428571429","0.514285714286","0.685714285714"
"21","0.657142857143","0.742857142857","2.02857142857"
"22","1.05714285714","1.08571428571","2.14285714286"
"23","1.25714285714","0.8","2.82857142857"
"24","0.6","0.714285714286","1.42857142857"
"25","1.05714285714","0.885714285714","1.51428571429"
"26","0.914285714286","0.685714285714","1.85714285714"
"27","0.828571428571","0.885714285714","1.51428571429"
"28","1.42857142857","1.11111111111","1.34920634921"
