"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.2","0.428571428571","0.285714285714"
"6","0.857142857143","0.685714285714","0.828571428571"
"7","1.14285714286","0.857142857143","0.514285714286"
"8","0.628571428571","0.828571428571","2.11428571429"
"9","0.628571428571","1.25714285714","1.97142857143"
"10","0.314285714286","0.485714285714","1.0"
"11","0.2","0.571428571429","0.171428571429"
"12","0.485714285714","1.22857142857","0.6"
"13","0.571428571429","1.0","0.914285714286"
"14","0.2","0.285714285714","0.971428571429"
"15","0.257142857143","0.914285714286","0.714285714286"
"16","0.457142857143","1.02857142857","0.285714285714"
"17","0.428571428571","0.2","1.05714285714"
"18","0.314285714286","0.571428571429","0.4"
"19","0.714285714286","0.4","1.17142857143"
"20","0.428571428571","0.685714285714","1.42857142857"
"21","0.971428571429","1.85714285714","0.571428571429"
"22","0.228571428571","0.485714285714","0.428571428571"
"23","0.285714285714","0.628571428571","0.114285714286"
"24","0.257142857143","0.314285714286","0.971428571429"
"25","0.314285714286","0.485714285714","1.2"
"26","0.342857142857","1.02857142857","0.971428571429"
"27","0.714285714286","1.02857142857","0.685714285714"
"28","0.446428571429","1.25","0.446428571429"
