"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.65714285714","1.65714285714","2.08571428571"
"6","1.0","1.77142857143","1.22857142857"
"7","0.885714285714","1.62857142857","0.742857142857"
"8","0.914285714286","0.942857142857","1.02857142857"
"9","1.25714285714","1.74285714286","0.8"
"10","1.74285714286","2.08571428571","2.0"
"11","2.0","3.11428571429","2.31428571429"
"12","1.8","1.77142857143","1.54285714286"
"13","1.8","1.68571428571","1.22857142857"
"14","1.88571428571","1.65714285714","0.742857142857"
"15","2.11428571429","1.48571428571","1.05714285714"
"16","1.48571428571","1.91428571429","1.94285714286"
"17","2.05714285714","2.71428571429","2.34285714286"
"18","2.31428571429","1.68571428571","2.22857142857"
"19","2.05714285714","2.0","2.74285714286"
"20","0.771428571429","1.74285714286","1.0"
"21","1.51428571429","1.08571428571","1.54285714286"
"22","2.05714285714","1.62857142857","2.97142857143"
"23","2.37142857143","1.91428571429","2.74285714286"
"24","1.31428571429","1.94285714286","3.42857142857"
"25","2.54285714286","1.82857142857","2.48571428571"
"26","1.65714285714","2.25714285714","2.37142857143"
"27","1.77142857143","1.65714285714","1.65714285714"
"28","1.98412698413","1.98412698413","2.38095238095"
