"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.685714285714","1.42857142857","0.228571428571"
"6","0.857142857143","0.342857142857","0.0"
"7","0.485714285714","0.0571428571429","0.114285714286"
"8","0.0857142857143","0.142857142857","0.0857142857143"
"9","0.285714285714","0.2","0.0285714285714"
"10","0.2","0.0857142857143","0.228571428571"
"11","0.0571428571429","0.371428571429","0.0857142857143"
"12","0.228571428571","0.114285714286","0.0857142857143"
"13","0.342857142857","0.542857142857","0.0285714285714"
"14","0.371428571429","0.342857142857","0.2"
"15","0.457142857143","0.142857142857","0.342857142857"
"16","0.971428571429","0.6","0.371428571429"
"17","0.628571428571","0.171428571429","0.628571428571"
"18","0.514285714286","0.257142857143","0.171428571429"
"19","0.228571428571","0.457142857143","0.314285714286"
"20","0.514285714286","0.571428571429","0.714285714286"
"21","0.742857142857","0.4","1.31428571429"
"22","0.285714285714","0.542857142857","0.514285714286"
"23","0.371428571429","0.2","0.828571428571"
"24","0.657142857143","0.428571428571","1.25714285714"
"25","0.657142857143","0.571428571429","0.742857142857"
"26","0.457142857143","0.114285714286","0.285714285714"
"27","0.942857142857","0.171428571429","1.08571428571"
"28","0.873015873016","0.952380952381","1.74603174603"
