"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","2.4","2.71428571429","3.8"
"6","1.71428571429","2.88571428571","2.77142857143"
"7","2.25714285714","2.51428571429","2.45714285714"
"8","2.02857142857","2.22857142857","3.02857142857"
"9","3.42857142857","2.65714285714","3.54285714286"
"10","2.14285714286","2.91428571429","2.6"
"11","2.08571428571","2.94285714286","2.77142857143"
"12","2.48571428571","3.17142857143","2.82857142857"
"13","1.42857142857","3.62857142857","1.25714285714"
"14","1.08571428571","2.37142857143","2.08571428571"
"15","1.2","2.6","1.8"
"16","2.4","1.8","1.42857142857"
"17","1.82857142857","1.71428571429","1.34285714286"
"18","1.42857142857","2.05714285714","1.62857142857"
"19","2.11428571429","2.2","1.62857142857"
"20","1.65714285714","2.37142857143","2.94285714286"
"21","2.68571428571","2.65714285714","2.05714285714"
"22","2.82857142857","1.94285714286","1.57142857143"
"23","3.28571428571","1.4","2.28571428571"
"24","3.08571428571","3.68571428571","3.28571428571"
"25","2.68571428571","3.31428571429","3.0"
"26","1.65714285714","2.8","2.77142857143"
"27","2.45714285714","2.22857142857","1.71428571429"
"28","2.21428571429","4.07142857143","3.21428571429"
