"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.628571428571","0.514285714286","1.37142857143"
"6","0.285714285714","0.285714285714","1.57142857143"
"7","0.828571428571","0.485714285714","0.8"
"8","1.37142857143","0.457142857143","2.4"
"9","0.628571428571","0.285714285714","1.31428571429"
"10","0.742857142857","0.828571428571","0.857142857143"
"11","0.971428571429","0.857142857143","1.17142857143"
"12","0.657142857143","0.542857142857","1.17142857143"
"13","1.02857142857","0.942857142857","0.514285714286"
"14","1.17142857143","1.14285714286","2.11428571429"
"15","1.22857142857","0.657142857143","1.28571428571"
"16","0.371428571429","0.885714285714","0.6"
"17","0.971428571429","0.628571428571","1.34285714286"
"18","0.714285714286","1.31428571429","0.971428571429"
"19","0.314285714286","1.08571428571","1.91428571429"
"20","0.228571428571","0.628571428571","0.857142857143"
"21","0.228571428571","1.02857142857","1.02857142857"
"22","1.4","0.428571428571","1.28571428571"
"23","1.14285714286","0.371428571429","1.54285714286"
"24","0.628571428571","0.2","1.05714285714"
"25","1.08571428571","0.342857142857","0.742857142857"
"26","0.4","0.571428571429","1.37142857143"
"27","1.4","1.48571428571","0.942857142857"
"28","1.50793650794","1.19047619048","2.77777777778"
