"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.85714285714","0.685714285714","2.42857142857"
"6","1.28571428571","1.22857142857","2.48571428571"
"7","1.57142857143","1.4","2.11428571429"
"8","1.94285714286","1.08571428571","2.82857142857"
"9","1.05714285714","1.4","2.4"
"10","1.17142857143","1.45714285714","1.94285714286"
"11","1.82857142857","1.88571428571","1.94285714286"
"12","1.4","1.45714285714","2.2"
"13","1.34285714286","1.17142857143","1.31428571429"
"14","1.34285714286","0.942857142857","2.51428571429"
"15","1.2","1.54285714286","1.65714285714"
"16","3.2","2.0","2.08571428571"
"17","2.6","3.0","2.34285714286"
"18","2.11428571429","1.85714285714","2.94285714286"
"19","2.11428571429","1.8","1.97142857143"
"20","2.4","2.05714285714","2.0"
"21","2.48571428571","2.28571428571","1.68571428571"
"22","2.11428571429","1.8","2.0"
"23","2.57142857143","1.45714285714","2.45714285714"
"24","1.85714285714","1.97142857143","2.51428571429"
"25","2.08571428571","1.94285714286","2.25714285714"
"26","1.4","2.11428571429","2.82857142857"
"27","1.22857142857","2.25714285714","2.42857142857"
"28","1.26984126984","2.93650793651","3.49206349206"
