"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.685714285714","1.2","1.4"
"6","0.6","1.17142857143","1.22857142857"
"7","0.628571428571","1.85714285714","1.11428571429"
"8","1.77142857143","2.22857142857","2.14285714286"
"9","3.4","2.08571428571","3.0"
"10","2.14285714286","1.62857142857","1.77142857143"
"11","4.05714285714","3.02857142857","2.02857142857"
"12","3.34285714286","3.11428571429","1.8"
"13","1.62857142857","1.88571428571","1.2"
"14","1.2","1.25714285714","2.02857142857"
"15","1.42857142857","1.42857142857","1.0"
"16","0.971428571429","0.714285714286","1.25714285714"
"17","0.885714285714","0.885714285714","1.05714285714"
"18","0.942857142857","1.45714285714","1.02857142857"
"19","0.657142857143","1.0","0.828571428571"
"20","0.714285714286","1.0","0.971428571429"
"21","1.11428571429","1.71428571429","1.54285714286"
"22","0.914285714286","1.0","1.11428571429"
"23","0.657142857143","0.971428571429","1.37142857143"
"24","0.771428571429","1.14285714286","1.82857142857"
"25","0.742857142857","0.628571428571","1.14285714286"
"26","0.485714285714","1.17142857143","1.51428571429"
"27","1.8","1.88571428571","1.37142857143"
"28","2.53968253968","1.50793650794","2.22222222222"
