"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.971428571429","1.37142857143","0.457142857143"
"6","0.942857142857","2.14285714286","0.4"
"7","0.171428571429","1.34285714286","0.0"
"8","0.514285714286","0.571428571429","0.0857142857143"
"9","0.714285714286","0.485714285714","0.4"
"10","0.8","1.54285714286","0.314285714286"
"11","1.48571428571","1.11428571429","0.342857142857"
"12","1.17142857143","0.571428571429","0.257142857143"
"13","1.22857142857","0.742857142857","0.542857142857"
"14","0.457142857143","1.88571428571","0.6"
"15","2.17142857143","1.85714285714","0.485714285714"
"16","1.77142857143","1.31428571429","0.428571428571"
"17","0.485714285714","1.17142857143","0.771428571429"
"18","0.628571428571","0.628571428571","0.428571428571"
"19","1.71428571429","1.6","1.05714285714"
"20","0.342857142857","2.37142857143","0.485714285714"
"21","0.2","0.971428571429","0.228571428571"
"22","0.371428571429","0.685714285714","0.257142857143"
"23","0.514285714286","1.14285714286","0.2"
"24","0.742857142857","1.8","0.228571428571"
"25","0.657142857143","1.14285714286","0.285714285714"
"26","0.428571428571","2.14285714286","0.314285714286"
"27","0.657142857143","1.0","0.457142857143"
"28","0.31746031746","1.34920634921","0.0"
