"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.971428571429","0.914285714286","0.971428571429"
"6","1.2","1.28571428571","0.971428571429"
"7","1.25714285714","1.51428571429","1.6"
"8","0.885714285714","1.05714285714","0.428571428571"
"9","1.05714285714","1.2","1.0"
"10","1.6","0.628571428571","1.37142857143"
"11","1.02857142857","0.914285714286","1.68571428571"
"12","1.05714285714","0.685714285714","1.22857142857"
"13","0.942857142857","0.971428571429","1.34285714286"
"14","0.2","0.657142857143","0.685714285714"
"15","0.542857142857","0.6","0.514285714286"
"16","1.02857142857","1.6","1.2"
"17","1.51428571429","1.68571428571","1.28571428571"
"18","1.11428571429","0.885714285714","1.8"
"19","2.11428571429","1.8","1.94285714286"
"20","2.22857142857","1.02857142857","0.428571428571"
"21","1.17142857143","0.885714285714","0.971428571429"
"22","1.02857142857","1.42857142857","1.0"
"23","1.0","0.828571428571","0.942857142857"
"24","1.65714285714","1.45714285714","0.885714285714"
"25","0.828571428571","1.25714285714","1.25714285714"
"26","1.48571428571","0.514285714286","1.17142857143"
"27","1.17142857143","1.17142857143","1.42857142857"
"28","1.42857142857","0.634920634921","1.90476190476"
