"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.971428571429","0.428571428571","0.485714285714"
"6","0.885714285714","0.171428571429","0.571428571429"
"7","0.257142857143","0.828571428571","0.971428571429"
"8","0.142857142857","0.428571428571","0.457142857143"
"9","0.314285714286","0.0571428571429","0.114285714286"
"10","0.228571428571","0.485714285714","0.542857142857"
"11","0.114285714286","0.8","0.0857142857143"
"12","0.285714285714","0.171428571429","0.228571428571"
"13","0.4","0.342857142857","0.885714285714"
"14","0.514285714286","0.828571428571","0.742857142857"
"15","0.485714285714","0.257142857143","0.685714285714"
"16","0.628571428571","0.571428571429","0.4"
"17","0.828571428571","0.714285714286","0.885714285714"
"18","0.4","0.685714285714","0.542857142857"
"19","0.771428571429","0.285714285714","0.2"
"20","0.571428571429","0.571428571429","0.657142857143"
"21","0.285714285714","0.4","0.428571428571"
"22","1.62857142857","0.371428571429","0.971428571429"
"23","0.485714285714","0.714285714286","0.971428571429"
"24","0.4","0.6","0.857142857143"
"25","1.28571428571","0.371428571429","1.14285714286"
"26","0.742857142857","1.2","1.77142857143"
"27","0.457142857143","1.57142857143","1.14285714286"
"28","0.396825396825","0.47619047619","1.19047619048"
