"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.685714285714","2.17142857143","0.885714285714"
"6","0.771428571429","1.22857142857","1.17142857143"
"7","0.971428571429","1.48571428571","0.571428571429"
"8","1.57142857143","0.6","1.17142857143"
"9","1.22857142857","1.22857142857","1.08571428571"
"10","1.51428571429","1.8","0.828571428571"
"11","1.48571428571","0.8","0.542857142857"
"12","1.22857142857","0.628571428571","0.314285714286"
"13","0.542857142857","0.6","0.885714285714"
"14","1.51428571429","0.971428571429","0.685714285714"
"15","1.54285714286","0.4","0.6"
"16","1.48571428571","0.571428571429","1.14285714286"
"17","0.885714285714","0.771428571429","0.6"
"18","1.2","0.4","0.6"
"19","3.08571428571","0.628571428571","0.485714285714"
"20","1.02857142857","1.37142857143","0.742857142857"
"21","0.971428571429","1.0","1.11428571429"
"22","1.42857142857","2.0","0.828571428571"
"23","1.28571428571","1.22857142857","1.34285714286"
"24","0.885714285714","0.714285714286","1.22857142857"
"25","1.17142857143","1.25714285714","1.62857142857"
"26","0.8","1.57142857143","2.8"
"27","1.2","0.914285714286","1.31428571429"
"28","1.34920634921","1.5873015873","0.47619047619"
