"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.34285714286","1.77142857143","1.11428571429"
"6","1.71428571429","1.02857142857","1.25714285714"
"7","1.6","2.48571428571","2.02857142857"
"8","1.51428571429","0.771428571429","2.68571428571"
"9","1.4","1.22857142857","2.2"
"10","0.514285714286","1.48571428571","1.0"
"11","2.91428571429","1.4","1.4"
"12","1.57142857143","1.88571428571","1.88571428571"
"13","2.42857142857","1.8","2.17142857143"
"14","3.08571428571","2.17142857143","2.57142857143"
"15","1.74285714286","2.62857142857","2.57142857143"
"16","3.28571428571","1.91428571429","1.85714285714"
"17","2.54285714286","1.74285714286","1.62857142857"
"18","1.82857142857","1.0","1.91428571429"
"19","1.57142857143","1.37142857143","1.45714285714"
"20","1.45714285714","1.34285714286","1.45714285714"
"21","1.65714285714","1.62857142857","1.91428571429"
"22","0.857142857143","1.02857142857","0.857142857143"
"23","1.74285714286","1.65714285714","1.2"
"24","1.71428571429","1.48571428571","1.37142857143"
"25","0.885714285714","2.02857142857","1.37142857143"
"26","1.71428571429","2.05714285714","1.62857142857"
"27","2.22857142857","1.25714285714","1.34285714286"
"28","0.952380952381","2.53968253968","3.09523809524"
