"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.8","1.54285714286","0.4"
"6","1.34285714286","1.71428571429","0.942857142857"
"7","2.51428571429","2.54285714286","0.942857142857"
"8","2.2","1.22857142857","0.942857142857"
"9","1.51428571429","1.54285714286","0.942857142857"
"10","1.25714285714","1.62857142857","0.4"
"11","0.885714285714","1.05714285714","0.828571428571"
"12","1.48571428571","0.685714285714","1.11428571429"
"13","1.25714285714","1.25714285714","1.48571428571"
"14","1.0","0.457142857143","0.685714285714"
"15","0.542857142857","0.542857142857","0.428571428571"
"16","0.514285714286","0.657142857143","0.714285714286"
"17","0.285714285714","0.228571428571","0.485714285714"
"18","0.371428571429","0.0","0.114285714286"
"19","0.342857142857","0.142857142857","0.0857142857143"
"20","0.8","0.314285714286","0.2"
"21","0.571428571429","0.914285714286","0.685714285714"
"22","0.628571428571","1.05714285714","0.4"
"23","1.45714285714","0.171428571429","0.314285714286"
"24","0.942857142857","0.514285714286","0.371428571429"
"25","1.74285714286","2.31428571429","1.62857142857"
"26","3.02857142857","2.22857142857","1.85714285714"
"27","1.77142857143","2.4","1.88571428571"
"28","2.21428571429","2.35714285714","1.42857142857"
