"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.714285714286","1.2","0.8"
"6","0.342857142857","0.371428571429","0.428571428571"
"7","0.571428571429","0.8","0.685714285714"
"8","0.742857142857","0.542857142857","0.428571428571"
"9","2.28571428571","1.51428571429","1.28571428571"
"10","1.31428571429","0.942857142857","2.28571428571"
"11","1.17142857143","1.08571428571","1.11428571429"
"12","1.11428571429","1.65714285714","0.914285714286"
"13","1.74285714286","1.05714285714","1.77142857143"
"14","0.542857142857","1.42857142857","0.857142857143"
"15","0.542857142857","0.942857142857","1.02857142857"
"16","0.571428571429","0.428571428571","0.771428571429"
"17","1.51428571429","0.8","1.42857142857"
"18","0.657142857143","1.05714285714","1.62857142857"
"19","1.31428571429","0.6","0.685714285714"
"20","1.37142857143","1.17142857143","0.485714285714"
"21","0.714285714286","0.685714285714","1.17142857143"
"22","0.885714285714","1.02857142857","0.885714285714"
"23","1.82857142857","1.37142857143","2.48571428571"
"24","1.82857142857","1.0","1.22857142857"
"25","0.771428571429","0.571428571429","0.885714285714"
"26","0.685714285714","0.657142857143","1.17142857143"
"27","0.657142857143","1.62857142857","0.628571428571"
"28","0.47619047619","0.238095238095","0.555555555556"
