"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.02857142857","2.42857142857","1.91428571429"
"6","0.4","3.82857142857","1.4"
"7","0.885714285714","0.8","0.114285714286"
"8","1.0","1.14285714286","0.628571428571"
"9","1.2","2.8","0.914285714286"
"10","0.971428571429","3.02857142857","0.485714285714"
"11","1.0","2.85714285714","1.68571428571"
"12","1.25714285714","2.28571428571","1.11428571429"
"13","1.2","2.57142857143","1.82857142857"
"14","0.514285714286","2.45714285714","1.57142857143"
"15","1.6","2.65714285714","1.25714285714"
"16","1.31428571429","2.48571428571","1.22857142857"
"17","1.05714285714","2.51428571429","1.17142857143"
"18","1.4","1.6","1.14285714286"
"19","1.14285714286","2.08571428571","1.22857142857"
"20","1.08571428571","2.14285714286","1.82857142857"
"21","1.22857142857","2.77142857143","1.42857142857"
"22","1.48571428571","1.57142857143","1.6"
"23","1.42857142857","3.4","0.914285714286"
"24","1.0","1.51428571429","1.74285714286"
"25","1.54285714286","1.88571428571","1.97142857143"
"26","1.77142857143","2.22857142857","1.82857142857"
"27","1.45714285714","3.17142857143","0.971428571429"
"28","1.07142857143","1.42857142857","1.25"
