"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.857142857143","2.94285714286","1.17142857143"
"6","0.971428571429","1.08571428571","1.0"
"7","2.51428571429","0.857142857143","0.885714285714"
"8","1.82857142857","1.4","0.828571428571"
"9","1.54285714286","1.91428571429","0.771428571429"
"10","0.971428571429","0.6","1.11428571429"
"11","0.657142857143","1.2","1.31428571429"
"12","1.34285714286","1.05714285714","1.37142857143"
"13","1.02857142857","1.85714285714","2.4"
"14","1.2","2.2","0.942857142857"
"15","0.657142857143","0.6","0.4"
"16","1.17142857143","1.37142857143","0.857142857143"
"17","1.14285714286","0.942857142857","1.37142857143"
"18","0.485714285714","1.34285714286","1.02857142857"
"19","0.771428571429","0.8","0.257142857143"
"20","0.657142857143","0.571428571429","1.94285714286"
"21","0.657142857143","0.657142857143","2.91428571429"
"22","1.37142857143","0.742857142857","1.48571428571"
"23","1.37142857143","1.28571428571","1.31428571429"
"24","1.05714285714","1.02857142857","1.05714285714"
"25","1.2","0.714285714286","0.6"
"26","1.34285714286","1.22857142857","0.685714285714"
"27","1.08571428571","1.62857142857","1.4"
"28","0.535714285714","3.30357142857","0.178571428571"
