"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.685714285714","1.25714285714","0.314285714286"
"6","1.08571428571","2.08571428571","0.6"
"7","0.714285714286","3.42857142857","0.4"
"8","0.857142857143","2.11428571429","0.885714285714"
"9","0.914285714286","2.88571428571","1.0"
"10","0.828571428571","1.77142857143","0.828571428571"
"11","1.2","2.48571428571","0.914285714286"
"12","1.0","3.08571428571","1.6"
"13","1.91428571429","3.22857142857","1.91428571429"
"14","0.685714285714","5.28571428571","0.742857142857"
"15","0.542857142857","2.02857142857","0.657142857143"
"16","0.371428571429","1.37142857143","0.4"
"17","0.942857142857","1.4","0.6"
"18","0.4","1.37142857143","0.257142857143"
"19","0.885714285714","2.4","0.771428571429"
"20","0.371428571429","2.34285714286","0.542857142857"
"21","0.885714285714","2.08571428571","0.285714285714"
"22","0.6","1.25714285714","0.885714285714"
"23","0.314285714286","2.82857142857","0.4"
"24","0.457142857143","1.28571428571","0.428571428571"
"25","0.571428571429","0.428571428571","0.0857142857143"
"26","0.457142857143","1.11428571429","0.0"
"27","1.2","2.77142857143","0.342857142857"
"28","0.31746031746","2.46031746032","0.47619047619"
