"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.68571428571","1.45714285714","1.8"
"6","1.57142857143","1.57142857143","1.34285714286"
"7","1.37142857143","1.45714285714","2.0"
"8","0.914285714286","1.91428571429","1.31428571429"
"9","1.17142857143","0.828571428571","2.14285714286"
"10","1.4","1.77142857143","2.48571428571"
"11","2.11428571429","2.48571428571","2.17142857143"
"12","1.77142857143","2.94285714286","2.25714285714"
"13","1.34285714286","1.82857142857","1.22857142857"
"14","1.02857142857","1.51428571429","2.2"
"15","1.8","0.914285714286","0.828571428571"
"16","1.65714285714","1.8","2.08571428571"
"17","0.828571428571","0.828571428571","1.31428571429"
"18","1.25714285714","2.17142857143","1.94285714286"
"19","1.4","1.82857142857","2.48571428571"
"20","1.71428571429","2.0","3.14285714286"
"21","1.62857142857","1.77142857143","2.65714285714"
"22","1.14285714286","1.74285714286","2.11428571429"
"23","0.8","1.25714285714","1.62857142857"
"24","1.6","1.17142857143","1.28571428571"
"25","1.51428571429","1.02857142857","1.91428571429"
"26","1.74285714286","0.971428571429","1.45714285714"
"27","0.828571428571","0.771428571429","0.514285714286"
"28","2.22222222222","0.952380952381","1.26984126984"
