"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.02857142857","1.71428571429","1.17142857143"
"6","1.05714285714","1.0","1.0"
"7","2.37142857143","1.6","2.0"
"8","1.65714285714","1.6","0.971428571429"
"9","1.85714285714","1.51428571429","1.02857142857"
"10","1.11428571429","1.85714285714","1.82857142857"
"11","0.8","1.8","1.42857142857"
"12","2.37142857143","1.31428571429","1.97142857143"
"13","2.37142857143","1.82857142857","1.97142857143"
"14","2.48571428571","3.08571428571","2.4"
"15","1.51428571429","1.94285714286","1.45714285714"
"16","1.31428571429","1.57142857143","1.34285714286"
"17","1.4","1.94285714286","2.02857142857"
"18","1.65714285714","1.74285714286","1.71428571429"
"19","1.8","1.17142857143","1.8"
"20","1.97142857143","0.942857142857","1.0"
"21","2.28571428571","2.74285714286","1.45714285714"
"22","1.8","1.45714285714","1.85714285714"
"23","1.17142857143","1.48571428571","1.6"
"24","1.54285714286","2.02857142857","1.37142857143"
"25","1.88571428571","1.37142857143","1.05714285714"
"26","0.857142857143","2.42857142857","1.45714285714"
"27","0.742857142857","2.45714285714","3.4"
"28","2.14285714286","1.5873015873","2.46031746032"
