"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.02857142857","0.857142857143","0.828571428571"
"6","0.714285714286","0.857142857143","2.51428571429"
"7","1.02857142857","1.65714285714","1.62857142857"
"8","1.02857142857","1.14285714286","1.51428571429"
"9","1.51428571429","1.51428571429","0.885714285714"
"10","0.714285714286","1.17142857143","0.514285714286"
"11","0.857142857143","0.857142857143","0.742857142857"
"12","1.54285714286","1.74285714286","1.6"
"13","1.65714285714","1.08571428571","1.74285714286"
"14","2.25714285714","2.6","2.05714285714"
"15","3.28571428571","1.91428571429","1.71428571429"
"16","1.71428571429","1.6","1.91428571429"
"17","1.31428571429","1.17142857143","1.62857142857"
"18","1.74285714286","1.08571428571","1.65714285714"
"19","1.34285714286","1.88571428571","2.25714285714"
"20","1.02857142857","1.34285714286","2.42857142857"
"21","1.2","1.4","2.02857142857"
"22","2.74285714286","2.57142857143","2.74285714286"
"23","3.71428571429","3.48571428571","3.0"
"24","2.8","2.37142857143","2.88571428571"
"25","3.42857142857","3.37142857143","2.05714285714"
"26","1.8","2.88571428571","2.6"
"27","1.91428571429","1.57142857143","1.82857142857"
"28","2.85714285714","2.30158730159","2.93650793651"
