"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","3.88571428571","2.54285714286","2.02857142857"
"6","3.25714285714","4.05714285714","1.57142857143"
"7","2.2","2.97142857143","1.62857142857"
"8","1.11428571429","1.45714285714","0.428571428571"
"9","1.31428571429","1.91428571429","1.05714285714"
"10","1.34285714286","1.42857142857","0.257142857143"
"11","0.714285714286","0.8","0.371428571429"
"12","0.971428571429","1.14285714286","0.771428571429"
"13","0.428571428571","0.714285714286","0.571428571429"
"14","1.22857142857","0.771428571429","0.571428571429"
"15","0.942857142857","1.2","0.742857142857"
"16","0.485714285714","0.771428571429","0.457142857143"
"17","0.457142857143","0.628571428571","0.4"
"18","1.05714285714","0.885714285714","0.571428571429"
"19","0.2","0.2","0.171428571429"
"20","0.4","0.4","0.228571428571"
"21","0.657142857143","0.571428571429","0.428571428571"
"22","0.228571428571","1.02857142857","0.657142857143"
"23","0.457142857143","0.571428571429","0.228571428571"
"24","0.885714285714","1.08571428571","1.4"
"25","0.628571428571","0.4","0.914285714286"
"26","1.97142857143","0.857142857143","0.457142857143"
"27","0.485714285714","0.742857142857","0.314285714286"
"28","2.14285714286","2.38095238095","0.634920634921"
