"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","3.28571428571","3.2","2.6"
"6","3.71428571429","3.71428571429","2.82857142857"
"7","2.71428571429","3.22857142857","3.77142857143"
"8","3.22857142857","3.65714285714","3.0"
"9","2.94285714286","3.37142857143","2.91428571429"
"10","3.31428571429","2.8","2.42857142857"
"11","3.08571428571","2.62857142857","2.14285714286"
"12","3.05714285714","3.65714285714","2.8"
"13","2.48571428571","2.8","3.05714285714"
"14","2.8","2.8","2.37142857143"
"15","2.42857142857","2.71428571429","2.71428571429"
"16","3.97142857143","3.05714285714","2.54285714286"
"17","4.17142857143","2.2","2.05714285714"
"18","5.22857142857","2.34285714286","1.17142857143"
"19","3.34285714286","3.34285714286","3.2"
"20","3.97142857143","3.74285714286","3.0"
"21","3.88571428571","3.74285714286","2.48571428571"
"22","5.05714285714","3.65714285714","2.0"
"23","3.05714285714","3.54285714286","2.85714285714"
"24","3.28571428571","4.42857142857","1.94285714286"
"25","6.48571428571","2.34285714286","1.82857142857"
"26","6.48571428571","2.91428571429","2.31428571429"
"27","3.34285714286","3.05714285714","2.77142857143"
"28","5.39682539683","4.12698412698","1.8253968254"
