"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.457142857143","0.285714285714","0.428571428571"
"6","0.0","0.114285714286","0.171428571429"
"7","0.0285714285714","0.0571428571429","1.02857142857"
"8","0.6","0.6","0.4"
"9","0.142857142857","0.428571428571","0.857142857143"
"10","0.257142857143","0.314285714286","0.742857142857"
"11","0.0571428571429","0.342857142857","0.285714285714"
"12","0.0","0.0","0.0285714285714"
"13","0.342857142857","0.2","0.0285714285714"
"14","0.371428571429","0.314285714286","1.14285714286"
"15","0.257142857143","0.314285714286","1.62857142857"
"16","0.171428571429","0.342857142857","0.228571428571"
"17","0.0571428571429","0.657142857143","1.05714285714"
"18","0.0571428571429","1.08571428571","0.514285714286"
"19","0.514285714286","0.228571428571","0.771428571429"
"20","0.685714285714","0.314285714286","1.2"
"21","0.485714285714","0.142857142857","1.0"
"22","0.0857142857143","0.0285714285714","0.371428571429"
"23","0.342857142857","0.0571428571429","1.05714285714"
"24","0.0285714285714","0.114285714286","1.14285714286"
"25","0.0285714285714","0.171428571429","0.6"
"26","0.0285714285714","0.0857142857143","0.171428571429"
"27","0.342857142857","0.0857142857143","0.342857142857"
"28","0.267857142857","0.357142857143","0.0"
