"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.257142857143","1.14285714286","0.0285714285714"
"6","0.8","0.457142857143","0.171428571429"
"7","0.2","0.0571428571429","0.0857142857143"
"8","0.685714285714","0.6","0.371428571429"
"9","0.257142857143","0.228571428571","0.114285714286"
"10","0.142857142857","0.257142857143","0.0571428571429"
"11","0.285714285714","0.371428571429","0.0"
"12","0.0857142857143","0.0857142857143","0.0"
"13","0.314285714286","0.0285714285714","0.142857142857"
"14","0.4","0.485714285714","0.485714285714"
"15","0.142857142857","0.0571428571429","0.0"
"16","0.0857142857143","0.142857142857","0.0"
"17","0.342857142857","0.114285714286","0.257142857143"
"18","0.371428571429","0.114285714286","0.0"
"19","0.285714285714","0.114285714286","0.0"
"20","0.314285714286","0.228571428571","0.0"
"21","0.942857142857","0.2","0.514285714286"
"22","0.571428571429","0.342857142857","0.371428571429"
"23","0.257142857143","0.228571428571","0.257142857143"
"24","0.0857142857143","0.0857142857143","0.0285714285714"
"25","0.342857142857","0.657142857143","0.171428571429"
"26","0.285714285714","0.428571428571","0.0571428571429"
"27","0.314285714286","0.257142857143","0.257142857143"
"28","0.535714285714","0.267857142857","0.0892857142857"
