"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","1.4","1.42857142857","1.17142857143"
"6","2.4","1.4","0.828571428571"
"7","3.54285714286","0.885714285714","0.571428571429"
"8","2.25714285714","1.91428571429","1.85714285714"
"9","3.74285714286","1.77142857143","1.34285714286"
"10","2.17142857143","1.6","0.971428571429"
"11","1.0","2.2","1.25714285714"
"12","1.54285714286","2.22857142857","2.6"
"13","0.685714285714","1.42857142857","1.62857142857"
"14","0.857142857143","1.62857142857","2.48571428571"
"15","0.685714285714","1.8","1.31428571429"
"16","1.14285714286","1.57142857143","0.914285714286"
"17","1.28571428571","1.14285714286","1.0"
"18","0.942857142857","1.54285714286","1.4"
"19","0.657142857143","0.542857142857","0.342857142857"
"20","0.628571428571","0.742857142857","0.628571428571"
"21","1.28571428571","0.914285714286","1.2"
"22","0.657142857143","0.971428571429","1.02857142857"
"23","0.571428571429","1.14285714286","0.571428571429"
"24","0.657142857143","0.685714285714","0.485714285714"
"25","0.771428571429","1.0","0.8"
"26","0.742857142857","1.05714285714","0.885714285714"
"27","0.714285714286","1.22857142857","0.8"
"28","0.396825396825","0.396825396825","0.555555555556"
