"TIME IN SECS","UPWARD","DOWNWARD","LATERAL"
"5","0.285714285714","0.657142857143","0.628571428571"
"6","0.6","0.485714285714","0.4"
"7","0.2","0.714285714286","0.314285714286"
"8","0.285714285714","0.857142857143","0.171428571429"
"9","0.142857142857","0.6","0.0857142857143"
"10","0.0857142857143","0.228571428571","0.0571428571429"
"11","0.428571428571","0.371428571429","0.342857142857"
"12","0.314285714286","0.142857142857","0.771428571429"
"13","0.257142857143","0.257142857143","1.4"
"14","0.142857142857","0.228571428571","0.571428571429"
"15","0.742857142857","0.228571428571","0.2"
"16","0.571428571429","0.371428571429","0.857142857143"
"17","0.685714285714","0.457142857143","0.8"
"18","0.457142857143","0.514285714286","0.657142857143"
"19","0.285714285714","0.514285714286","0.228571428571"
"20","0.114285714286","0.771428571429","0.114285714286"
"21","0.228571428571","0.8","0.457142857143"
"22","0.342857142857","0.2","0.0285714285714"
"23","0.0285714285714","0.114285714286","0.0"
"24","0.114285714286","0.342857142857","0.0"
"25","0.142857142857","0.342857142857","0.342857142857"
"26","0.228571428571","0.142857142857","0.485714285714"
"27","0.171428571429","0.314285714286","0.0"
"28","0.178571428571","0.625","0.178571428571"
